id,name,openingHours,description,address,city,latitude,longitude,capacity,isLocked,code,isBusy,lastUpdate,createdAt
1871,Linden Park,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Stanley Avenue, Linden Boulevard",,40.658,-73.8962,100,FALSE,7853,FALSE,5/15/2023 20:52,5/15/2023 20:52
1872,Linden Park,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",104 Street & 41 Avenue,,25.1799,51.4525,100,FALSE,7375,FALSE,5/15/2023 20:52,5/15/2023 20:52
1873,Loreto Park Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Morris Park Avenue, Haight Avenue, Tomlinson Avenue, Van Nest Avenue",,40.8486,-73.8512,100,FALSE,1217,FALSE,5/15/2023 20:52,5/15/2023 20:52
1874,Loring Field,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",North Conduit & 149 Avenue,,40.6671,-73.8125,100,FALSE,4978,FALSE,5/15/2023 20:52,5/15/2023 20:52
1875,Lost Battalion Hall,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",Queens Boulevard between 62 Avenue & 62 Road,,40.734,-73.873,100,FALSE,1341,FALSE,5/15/2023 20:52,5/15/2023 20:52
1876,Lou Lodati Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",Skillman Avenue & 43 Street,,40.7473,-73.9283,100,FALSE,7987,FALSE,5/15/2023 20:52,5/15/2023 20:52
1877,Louis Pasteur Park,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",248 Street & 51 Avenue,,40.7621,-73.7361,100,FALSE,5609,FALSE,5/15/2023 20:52,5/15/2023 20:52
1878,Lozada Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","East 135 Street, Willis Avenue, Alexander Avenue",,40.8072,-73.9243,100,FALSE,9091,FALSE,5/15/2023 20:52,5/15/2023 20:52
1879,Magenta Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Olinville Avenue, Rosewood Street",,40.8732,-73.8682,100,FALSE,5135,FALSE,5/15/2023 20:52,5/15/2023 20:52
1880,Mahoney Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",Beechwood & Cleveland avenues,,41.4422,-81.5905,100,FALSE,4103,FALSE,5/15/2023 20:52,5/15/2023 20:52
1881,Mapes Pool,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","East 180 Street, Mapes & Prospect avenues",,40.8419,-73.8735,100,FALSE,9881,FALSE,5/15/2023 20:52,5/15/2023 20:52
1882,Marble Hill Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Marble Hill Avenue, West 230 Street, West 228 Street",,40.8783,-73.908,100,FALSE,3721,FALSE,5/15/2023 20:52,5/15/2023 20:52
1883,Marc's & Jason's Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",Sterling Street & Empire Boulevard,,40.6632,-73.9509,100,FALSE,7050,FALSE,5/15/2023 20:52,5/15/2023 20:52
1884,Marcus Garvey Park (Pelham Fritz Recreation Center),7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",18 Mount Morris Park West,,40.805,-73.9453,100,FALSE,1692,FALSE,5/15/2023 20:52,5/15/2023 20:52
1885,Marine Park Nature Center,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",East 33rd Street and Avenue U,,40.6051,-73.9299,100,FALSE,7598,FALSE,5/15/2023 20:52,5/15/2023 20:52
1886,Markham Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Willowbrook Parkway, Forest Avenue & Houston Street",,29.8531,-95.2086,100,FALSE,8187,FALSE,5/15/2023 20:52,5/15/2023 20:52
1887,Martin Luther King Houses,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Lenox Avenue, West 113 to West 114 streets",,40.8001,-73.951,100,FALSE,9892,FALSE,5/15/2023 20:52,5/15/2023 20:52
1888,Martinez Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Scholes Street, Graham Avenue",,40.7088,-73.9435,100,FALSE,4857,FALSE,5/15/2023 20:52,5/15/2023 20:52
1889,Mathew Muliner Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Delancy Place, Muliner Avenue, Matthews Avenue",,40.8656,-73.8629,100,FALSE,6680,FALSE,5/15/2023 20:52,5/15/2023 20:52
1890,Maurice A. Fitzgerald Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",Atlantic Avenue & 106 Street,,40.6908,-73.8391,100,FALSE,7894,FALSE,5/15/2023 20:52,5/15/2023 20:52
1891,Mazzei Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Mace Avenue, Williamsbridge Road",,40.863,-73.8581,100,FALSE,7533,FALSE,5/15/2023 20:52,5/15/2023 20:52
1892,McCaffrey Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","West 43 Street, 8 & 9 avenues",,19.1967,72.9883,100,FALSE,3409,FALSE,5/15/2023 20:52,5/15/2023 20:52
1893,McCarren Park,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",12th Street/Driggs Avenue/Lorimer Street/Bedford Avenue,,40.7178,-73.9575,100,FALSE,9478,FALSE,5/15/2023 20:52,5/15/2023 20:52
1894,McDonald Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Mcdonald Avenue, between avenues S & T",,40.6225,-73.9756,100,FALSE,2445,FALSE,5/15/2023 20:52,5/15/2023 20:52
1895,McDonald Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Forest Avenue, Myrtle Avenue between Broadway & Burgher",,40.7044,-73.9031,100,FALSE,4050,FALSE,5/15/2023 20:52,5/15/2023 20:52
1896,McKinley Park,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Fort Hamilton Parkway, 73 to 78 streets, 7 Avenue",,40.6509,-73.9729,100,FALSE,1316,FALSE,5/15/2023 20:52,5/15/2023 20:52
1897,McKinley Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Avenue A, East 3-East 4 streets",,40.7238,-73.985,100,FALSE,4783,FALSE,5/15/2023 20:52,5/15/2023 20:52
1898,McLaughlin Park,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Tillary Street, Jay Street, Cathedral Place, Bridge Street",,40.696,-73.9866,100,FALSE,8449,FALSE,5/15/2023 20:52,5/15/2023 20:52
1899,Mellett Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",Avenue V between East 13 & East 14 streets,,40.7313,-73.9826,100,FALSE,9189,FALSE,5/15/2023 20:52,5/15/2023 20:52
1900,Metropolitan Pool,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",Southeast corner of Bedford & Metropolitan avenues,,40.7153,-73.9604,100,FALSE,5440,FALSE,5/15/2023 20:52,5/15/2023 20:52
1901,Michaelis-Bayswater Park,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Beach Channel Drive, B 32 Street, Dwight Avenue, Norton Avenue",,40.5885,-73.8174,100,FALSE,2557,FALSE,5/15/2023 20:52,5/15/2023 20:52
1902,Midland Beach & Boardwalk,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Natural Area and Boardwalk from Sands Lane to Vulcan Street, East of Father Capodanno Boulevard",,40.5812,-74.0758,100,FALSE,9688,FALSE,5/15/2023 20:52,5/15/2023 20:52
1903,Midland Field,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",Midland Avenue & Mason Avenue,,40.5748,-74.0976,100,FALSE,2714,FALSE,5/15/2023 20:52,5/15/2023 20:52
1904,Monsignor Mcgolrick Park,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Driggs to Nassau avenues, Russell to Monitor streets",,25.0443,-77.3504,100,FALSE,3024,FALSE,5/15/2023 20:52,5/15/2023 20:52
1905,Montbellier Park,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",Springfield Boulevard & 139 Avenue,,40.6734,-73.7563,100,FALSE,1236,FALSE,5/15/2023 20:52,5/15/2023 20:52
1906,Morningside Park,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",West 123 Street & Morningside Avenue,,40.8101,-73.955,100,FALSE,2347,FALSE,5/15/2023 20:52,5/15/2023 20:52
1907,Morningside Park,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Athletic Fields and Lawns from 114th Street to 110th Street along Manhattan Avenue, East of Upper Path",,40.7987,-73.9536,100,FALSE,9858,FALSE,5/15/2023 20:52,5/15/2023 20:52
1908,Morningside Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",West 117 Street & Morningside Avenue,,40.8063,-73.9578,100,FALSE,1669,FALSE,5/15/2023 20:52,5/15/2023 20:52
1909,Mosholu Playground (PS 8),7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Mosholu Pkwy, Bainbridge Avenue, Briggs Avenue",,40.8726,-73.8812,100,FALSE,7269,FALSE,5/15/2023 20:52,5/15/2023 20:52
1910,Msgnr. Kett,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",West 204 Street & Nagle Avenue,,40.8631,-73.9206,100,FALSE,8079,FALSE,5/15/2023 20:52,5/15/2023 20:52
1911,Mt. Prospect Park,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Eastern Parkway, Underhill Avenue",,40.6729,-73.9675,100,FALSE,8296,FALSE,5/15/2023 20:52,5/15/2023 20:52
1912,Mullaly Park (Skate Building),7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","East 164 Street, Jerome Avenue, Macombs Dam Bridge, East 162 Street, River Avenue",,40.8281,-73.9338,100,FALSE,9418,FALSE,5/15/2023 20:52,5/15/2023 20:52
1913,Nautilus Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",Merrick & Baisley boulevards,,40.6837,-73.7698,100,FALSE,3385,FALSE,5/15/2023 20:52,5/15/2023 20:52
1914,Nelson Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","West 166 Street, Nelson Avenue, Woodycrest Avenue",,40.8353,-73.927,100,FALSE,2305,FALSE,5/15/2023 20:52,5/15/2023 20:52
1915,Noble Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Nobel Avenue, Bronx River Avenue, Bronx River Parkway, Cross Bronx Expressway",,40.8382,-73.8717,100,FALSE,4143,FALSE,5/15/2023 20:52,5/15/2023 20:52
1916,Noonan Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Greenpoint & 47 avenues, 43 Street",,40.7305,-73.9515,100,FALSE,8884,FALSE,5/15/2023 20:52,5/15/2023 20:52
1917,North Rochdale Playground (PS 30),7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",Baisley Boulevard & Bedell Street,,40.6805,-73.7747,100,FALSE,1122,FALSE,5/15/2023 20:52,5/15/2023 20:52
1918,Nostrand Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",Nostrand & Foster avenues,,40.6386,-73.9483,100,FALSE,4280,FALSE,5/15/2023 20:52,5/15/2023 20:52
1919,Ocean Hill Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Bergen Street, Rockaway Avenue, Dean Street",,40.6744,-73.9112,100,FALSE,1802,FALSE,5/15/2023 20:52,5/15/2023 20:52
1920,Old Town Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Parkinson Avenue, Kramer Street",,40.5967,-74.0828,100,FALSE,7088,FALSE,5/15/2023 20:52,5/15/2023 20:52
1921,Orchard Beach Pavilion,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Bruckner Boulevard, Eastchester Bay, Hutchinson",,40.824,-73.8771,100,FALSE,6140,FALSE,5/15/2023 20:52,5/15/2023 20:52
1922,Orchard Beach Pavilion,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Bruckner Boulevard, Eastchester Bay, Hutchinson",,40.824,-73.8771,100,FALSE,8017,FALSE,5/15/2023 20:52,5/15/2023 20:52
1923,Orville & Wilbur Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",West 156 Street & St. Nicholas Avenue,,40.828,-73.9424,100,FALSE,2757,FALSE,5/15/2023 20:52,5/15/2023 20:52
1924,Osborn Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",Linden Boulevard & Osborn Street,,40.6552,-73.9051,100,FALSE,6386,FALSE,5/15/2023 20:52,5/15/2023 20:52
1925,Owen Dolen Recreation Center,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Westchester Avenue, Lane Avenue, East Tremont Avenue",,40.841,-73.8645,100,FALSE,8699,FALSE,5/15/2023 20:52,5/15/2023 20:52
1926,P.O. Nicholas Demutis Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",102 Street & Liberty Avenue,,40.6838,-73.8335,100,FALSE,5848,FALSE,5/15/2023 20:52,5/15/2023 20:52
1927,P.O. Serrano Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Turnbull Avenue, Olmstead Avenue, Lafayette Avenue",,40.8236,-73.8522,100,FALSE,4062,FALSE,5/15/2023 20:52,5/15/2023 20:52
1928,Paerdegat Park,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Foster Avenue, East 40-41 streets",,40.6393,-73.9378,100,FALSE,6890,FALSE,5/15/2023 20:52,5/15/2023 20:52
1929,Parkside Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Arnow Avenue, Adee Avenue, Olinville Avenue",,40.8697,-73.8682,100,FALSE,2417,FALSE,5/15/2023 20:52,5/15/2023 20:52
1930,Pelham Bay Park (Bruckner Boulevard and Wilkinson Avenue),7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Bruckner Boulevard, Eastchester Bay, Hutchinson",,40.824,-73.8771,100,FALSE,3126,FALSE,5/15/2023 20:52,5/15/2023 20:52
1931,Pelham Bay Park (Bruckner CS),7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Bruckner Boulevard, Eastchester Bay, Hutchinson",,40.824,-73.8771,100,FALSE,6359,FALSE,5/15/2023 20:52,5/15/2023 20:52
1932,Pelham Bay Park (Hunter Island Picnic Area),7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Bruckner Boulevard, Eastchester Bay, Hutchinson",,40.824,-73.8771,100,FALSE,7950,FALSE,5/15/2023 20:52,5/15/2023 20:52
1933,Pelham Bay Park (Playground for All Children),7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",Bruckner Expressway & Buhre Avenue,,40.8469,-73.8324,100,FALSE,7531,FALSE,5/15/2023 20:52,5/15/2023 20:52
1934,Pelham South Park Headquarters,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Bruckner Boulevard, Eastchester Bay, Hutchinson",,40.824,-73.8771,100,FALSE,3434,FALSE,5/15/2023 20:52,5/15/2023 20:52
1935,People's Park Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Brook Avenue, East 141 Street",,40.8096,-73.9181,100,FALSE,6794,FALSE,5/15/2023 20:52,5/15/2023 20:52
1936,Peter's Field,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",183 Place & Henderson Avenue,,40.7069,-73.7741,100,FALSE,3441,FALSE,5/15/2023 20:52,5/15/2023 20:52
1937,PFC Thomas Norton Memorial Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",Nostrand Avenue & Marine Parkway,,40.6148,-73.9446,100,FALSE,9631,FALSE,5/15/2023 20:52,5/15/2023 20:52
1938,Pierrepont Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Furman Street, Pierrepont Place",,40.6972,-73.9977,100,FALSE,7678,FALSE,5/15/2023 20:52,5/15/2023 20:52
1939,Playground 70,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",West End Avenue & West 70 Street,,40.7785,-73.9854,100,FALSE,2567,FALSE,5/15/2023 20:52,5/15/2023 20:52
1940,Playground 90/PS 148 Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",Northern Boulevard & 90 Street,,40.7565,-73.8781,100,FALSE,2006,FALSE,5/15/2023 20:52,5/15/2023 20:52
1941,Playground Fifty-Two,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Kelly Street, St. John's Avenue, Beck Street",,47.5556,-52.7453,100,FALSE,9457,FALSE,5/15/2023 20:52,5/15/2023 20:52
1942,Police Officer Reinaldo Salgado Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",Madison Street & Patchen Avenue,,40.686,-73.9267,100,FALSE,9665,FALSE,5/15/2023 20:52,5/15/2023 20:52
1943,Potomac Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",Tompkins Avenue & Halsey Street,,40.6825,-73.9437,100,FALSE,2927,FALSE,5/15/2023 20:52,5/15/2023 20:52
1944,Pratt Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Willoughby Avenue, Emerson Place",,40.6923,-73.9619,100,FALSE,7022,FALSE,5/15/2023 20:52,5/15/2023 20:52
1945,Prescott Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",Hylan Boulevard & Huguenot Avenue,,40.524,-74.1861,100,FALSE,3226,FALSE,5/15/2023 20:52,5/15/2023 20:52
1946,Prospect Park (East Parade Grounds),7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",Argyle Road/Parade Place./Parkside Avenue/Caton Avenue,,40.6397,-73.966,100,FALSE,8795,FALSE,5/15/2023 20:52,5/15/2023 20:52
1947,Prospect Park (Litchfield Villa),7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",Prospect Park West/3rd Street/7th Street,,40.6725,-73.9705,100,FALSE,3668,FALSE,5/15/2023 20:52,5/15/2023 20:52
1948,Prospect Park (Middle Long Meadow),7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",Picnic House,,45.5176,-122.6813,100,FALSE,3256,FALSE,5/15/2023 20:52,5/15/2023 20:52
1949,Prospect Park (The Bandshell),7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",Prospect Park West/7th Street/15th Street,,40.6725,-73.9705,100,FALSE,6332,FALSE,5/15/2023 20:52,5/15/2023 20:52
1950,Prospect Park (West Parade Grounds),7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",Coney Island Avenue/Arglye Road/Parkside Avenue/Caton Avenue,,40.6526,-73.9594,100,FALSE,4929,FALSE,5/15/2023 20:52,5/15/2023 20:52
1951,Prospect Park (Wollman Rink & Flower Garden),7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",Prospect Lake/East Lake Drive/south of Breeze Hill/Parking Lot,,41.7051,-85.9312,100,FALSE,3568,FALSE,5/15/2023 20:52,5/15/2023 20:52
1952,PS 1 Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","46 & 47 streets, 3 Avenue",,40.8328,-73.9051,100,FALSE,2756,FALSE,5/15/2023 20:52,5/15/2023 20:52
1953,PS 286 Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Avenue Y, between Brown & Haring streets",,40.5897,-73.9586,100,FALSE,5209,FALSE,5/15/2023 20:52,5/15/2023 20:52
1954,PS 59 Sumner Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Throop, Park, Mytrle avenues",,35.2959,-120.6766,100,FALSE,6637,FALSE,5/15/2023 20:52,5/15/2023 20:52
1955,Queens Farm Museum,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","Little Neck Parkway, Commonwealth Boulevard, south of Grand Central Parkway",,40.751,-73.7285,100,FALSE,7419,FALSE,5/15/2023 20:52,5/15/2023 20:52
1956,Queensbridge Park,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.","21 Street, Bridge Plaza, Vernon Boulevard, East River",,40.7578,-73.9458,100,FALSE,5888,FALSE,5/15/2023 20:52,5/15/2023 20:52
1957,Railroad Playground,7:00 AM-10:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",Ditmas Avenue between East 91 & East 92 streets,,41.7296,-87.5892,100,FALSE,7642,FALSE,5/15/2023 20:52,5/15/2023 20:52
